"id","classe","dur","aci","csh","th","h","rugo","mean","sd","sem","median","mode","q25","q75","iqr","cent","skew","kurt","sfm","sh","prec","time.P1","time.M","time.P2","time.IPR","freq.P1","freq.M","freq.P2","freq.IPR","start.DOM","end.DOM","mean.Peakf","mean.Fun","min.Fun","max.Fun","M","NDSI","ZCR","SNR"
"27-7","amostraA",1.10095238095238,224.448974440348,0.648627784242767,0.914109712453021,0.63594381544216,0.0435766312706517,4535.9980754289,1256.07768457637,4306.640625,78.5048552860233,3617.578125,3531.4453125,5340.234375,1808.7890625,4535.9980754289,2.97896887532136,12.4978820628213,0.000353417564034427,0.695697471297618,86.1328125,0.118381976446493,0.402498719918075,0.982570404505888,0.864188428059396,2.928515625,4.2205078125,6.9767578125,4.0482421875,3.1869140625,3.1869140625,5.29716796875,4.42671923076923,3.15,6.3,5.94903846896171e-07,0.999983023450264,0.201701268742791,0.243303457106272
"27-8","amostraA",1.10092970521542,216.750041107986,0.642960218167679,0.899722612416551,0.597771275193115,0.0386252131049262,4200.47267483576,1103.31324918755,3789.84375,68.9570780742221,3273.046875,3359.1796875,4909.5703125,1550.390625,4200.47267483576,3.36213898134793,14.2919855748406,0.000323212707232815,0.664395077931375,86.1328125,0.0947036305561651,0.390652476044181,0.947036305561651,0.852332675005486,2.928515625,3.7037109375,6.373828125,3.4453125,3.273046875,4.8234375,5.7421875,3.70508497316637,3.15,5.5125,3.99341568820669e-07,0.999975307557085,0.185887005416984,0.174776780313113
"27-9","amostraA",1.10092970521542,181.977349785962,0.61345304638555,0.94464396156169,0.628476605701111,0.0519055143702263,4208.50704451461,1129.56836680794,3875.9765625,70.5980229254961,3273.046875,3359.1796875,4909.5703125,1550.390625,4208.50704451461,3.36326145037665,14.3374309557021,0.000350509756375811,0.665305269788747,86.1328125,0.18940726111233,0.828656767366445,1.07725379757638,0.887846536464048,2.928515625,3.78984375,6.54609375,3.617578125,4.0482421875,3.8759765625,5.110546875,3.91104658854659,3.15,5.5125,1.14509538868101e-06,0.999970614439978,0.184589400836234,1.39895246565866
"27-10","amostraA",1.10092970521542,203.398472396725,0.58945468701506,0.931956992536178,0.586383653674437,0.0477907264047212,3908.37318567758,977.186250991323,3617.578125,61.0741406869577,3100.78125,3186.9140625,4306.640625,1119.7265625,3908.37318567758,4.07745781262164,20.6710090222831,0.000365068757067868,0.6291960448504,86.1328125,0.0355138614585619,0.438004291322264,0.852332675005486,0.816818813546924,2.8423828125,3.5314453125,5.85703125,3.0146484375,3.273046875,3.10078125,5.586328125,3.68468142968143,2.94,4.41,7.60346454261285e-07,0.99997660745423,0.172148874379518,0.501144023251496
"27-11","amostraA",1.10092970521542,199.218941446012,0.620498085141087,0.919758623059203,0.604054928145646,0.0392992143874807,4106.18175822756,1052.98726151613,3789.84375,65.8117038447581,3100.78125,3359.1796875,4565.0390625,1205.859375,4106.18175822756,3.34248509831785,13.761775658919,0.000368552587356347,0.65675375364952,86.1328125,0.0236759076390413,0.402490429863702,0.864170628825007,0.840494721185965,2.928515625,3.7037109375,6.2015625,3.273046875,4.0482421875,3.617578125,5.21103515625,3.83957342657343,1.47,5.5125,4.78623559202519e-07,0.999977234508106,0.178389734505983,0.32051351792417
"27-12","amostraA",1.10095238095238,186.916686390345,0.600357931365746,0.949425452519438,0.637515072164897,0.0514705060727144,4244.53378248797,1157.62822885092,3875.9765625,72.3517643031826,3014.6484375,3359.1796875,4995.703125,1636.5234375,4244.53378248797,3.14671979764053,12.3235966754929,0.000384745938162213,0.671474596002412,86.1328125,0.16573476702509,0.757644649257552,1.06543778801843,0.899703020993344,2.928515625,3.78984375,6.6322265625,3.7037109375,6.54609375,4.0482421875,5.340234375,3.84175098339161,1.575,6.3,1.36098892031147e-06,0.999974578934086,0.198858955346845,0.800118645953051
"27-13","amostraA",1.10092970521542,165.927457336903,0.673396891295261,0.954019410397443,0.673628611272765,0.0329457285756223,4679.84032136303,1223.64689115536,4565.0390625,76.4779306972099,3359.1796875,3617.578125,5426.3671875,1808.7890625,4679.84032136303,2.2349153006218,6.91200347138474,0.000293925461650296,0.706095288975443,86.1328125,0.0473518152780826,0.438004291322264,0.876008582644527,0.828656767366445,2.928515625,4.47890625,6.890625,3.962109375,5.16796875,4.5650390625,5.60646306818182,3.71866471674877,0.21304347826087,6.3,9.21432231562504e-07,0.999980171538055,0.207884492595415,0.662842072815708
"27-14","amostraA",1.10092970521542,197.432075835153,0.63683952916257,0.937415142591087,0.659718703984121,0.0400346531607933,4614.05786425692,1265.32637465979,4306.640625,79.0828984162367,3273.046875,3531.4453125,5512.5,1981.0546875,4614.05786425692,2.39923667647129,8.09489671625888,0.000435926347055824,0.703763651780372,86.1328125,0.118379538195206,0.804980859727403,1.06541584375686,0.947036305561651,2.928515625,4.2205078125,6.9767578125,4.0482421875,4.47890625,3.0146484375,5.340234375,3.92244985005113,1.69615384615385,6.3,5.84818901088602e-07,0.999980846383095,0.198842454326378,0.415616981572188
"27-15","amostraA",1.10092970521542,176.901860942287,0.620017665162972,0.958891258141776,0.666065195581068,0.0511090519197008,4544.95338083046,1284.56495606887,4048.2421875,80.2853097543046,3186.9140625,3531.4453125,5512.5,1981.0546875,4544.95338083046,2.78544399370459,10.4131171919914,0.000360718713612424,0.694620156274892,86.1328125,0.0710277229171238,0.73395313681028,1.07725379757638,1.00622607465925,2.928515625,3.962109375,6.890625,3.962109375,3.10078125,3.7037109375,5.55948153409091,3.84965576416337,1.764,6.3,1.61299444295727e-06,0.999985303931471,0.206092562460093,1.07709420723881
"27-16","amostraA",1.10095238095238,200.859185807727,0.616911837316262,0.940911995783039,0.627862478512751,0.0451904021593764,4219.15544487585,1171.88374772371,3789.84375,73.2427342327321,3100.78125,3359.1796875,4909.5703125,1550.390625,4219.15544487585,3.36612847630817,14.0419615417931,0.000350692428047926,0.667291395291688,86.1328125,0.236763952892985,0.7931592421915,1.07727598566308,0.840512032770097,2.928515625,3.7037109375,6.54609375,3.617578125,3.617578125,4.0482421875,5.64561434659091,3.80495337995338,3.15,5.5125,9.17860689260971e-07,0.999979434134786,0.185965562695666,0.737314821441354
"28-1","amostraA",1.56578231292517,213.274987811423,0.647203397338118,0.911675469219683,0.647821129642601,0.0677916301773298,4704.6441912308,1385.1815212967,4392.7734375,86.573845081044,3100.78125,3531.4453125,5684.765625,2153.3203125,4704.6441912308,2.94050538053755,14.0428404192666,0.000324892638977784,0.710583043544082,86.1328125,0.11772799345302,0.659276763336914,1.44805431947215,1.33032632601913,2.928515625,4.306640625,7.3212890625,4.3927734375,3.0146484375,4.2205078125,5.776640625,3.9399229160996,0.277358490566038,7.35,7.47199770266699e-07,0.999994227151183,0.199823318996104,0.00913408841797578
"28-2","amostraA",1.56578231292517,187.693708670359,0.586865832324437,0.942409840824647,0.581188484570298,0.0395094958578981,3930.16087457999,858.58904438702,3789.84375,53.6618152741888,3359.1796875,3359.1796875,4220.5078125,861.328125,3930.16087457999,3.34201958580235,12.9435742880372,0.000273601872380673,0.616704600688098,86.1328125,0.200137588870135,0.918278348933558,1.40096312209094,1.20082553322081,2.928515625,3.7037109375,5.5986328125,2.6701171875,5.5125,3.273046875,5.6560546875,3.67325577894328,1.764,4.9,9.33996917070181e-07,0.999979356346061,0.172061230105285,0.407230781772232
"28-3","amostraA",1.56578231292517,204.952337889952,0.601690679780119,0.936657719950291,0.602382404700224,0.0319775061895495,4036.69690953395,973.615525582903,3789.84375,60.8509703489315,3014.6484375,3359.1796875,4392.7734375,1033.59375,4036.69690953395,3.48817207720485,15.166514535095,0.00029683605952127,0.643119030431088,86.1328125,0.141273592143624,0.765231957444632,1.21259833256611,1.07132474042248,2.928515625,3.7037109375,6.029296875,3.10078125,3.3591796875,3.962109375,5.53833984375,3.86690314071893,1.8375,5.5125,7.31550126340209e-07,0.999981631542178,0.175594850183198,0.428069159497027
"28-4","amostraA",1.56578231292517,196.463076619118,0.607588681428392,0.94344834198147,0.611850161087653,0.0282668120334864,4061.89876762113,1013.08934258879,3789.84375,63.3180839117995,3100.78125,3273.046875,4478.90625,1205.859375,4061.89876762113,3.52834730019936,15.9828672816383,0.000293580095069662,0.648525344591331,86.1328125,0.259001585596645,0.894732750242954,1.35387192470973,1.09487033911309,2.928515625,3.7037109375,6.1154296875,3.1869140625,3.962109375,3.10078125,5.29716796875,3.81801673927677,1.575,5.5125,7.51963389976909e-07,0.999973982285233,0.178998131815615,0.414698108955314
"28-5","amostraA",1.56575963718821,192.600036599584,0.591109596783831,0.951630253658804,0.602680532990321,0.0367052827716093,3995.13914984121,960.070206688119,3789.84375,60.0043879180074,3273.046875,3359.1796875,4392.7734375,1033.59375,3995.13914984121,3.32174921650485,13.1199856685626,0.000280584977323262,0.633313758860807,86.1328125,0.223679948169744,0.906492421530015,1.43626071982678,1.21258077165703,2.928515625,3.7037109375,6.1154296875,3.1869140625,7.8380859375,4.3927734375,5.3115234375,3.81838644961596,2.205,4.9,1.08750600597884e-06,0.999973625680328,0.176683562635771,0.466039618675559
"28-6","amostraA",1.56578231292517,191.12137570425,0.601045906940665,0.95539256646886,0.609876146599323,0.0315039540364474,4009.74275590338,968.774815102525,3789.84375,60.5484259439078,3359.1796875,3359.1796875,4392.7734375,1033.59375,4009.74275590338,3.26316913765307,12.6081646664428,0.000275663689280551,0.638351362574896,86.1328125,0.188364789524832,0.87118715155235,1.35387192470973,1.1655071351849,2.928515625,3.7037109375,6.1154296875,3.1869140625,3.0146484375,4.3927734375,5.24747596153846,3.56504428173707,1.52068965517241,4.00909090909091,1.05003701346955e-06,0.999969021037526,0.171945373709287,0.620397531269798
"28-7","amostraA",1.56578231292517,167.27969341357,0.591294431408403,0.947012865467262,0.588241337128109,0.0304063594406631,3932.21825741069,897.489025262189,3789.84375,56.0930640788868,3359.1796875,3359.1796875,4306.640625,947.4609375,3932.21825741069,3.24829887408133,12.1548417916896,0.000273940690917286,0.621154536097952,86.1328125,0.188364789524832,0.859414352207048,1.35387192470973,1.1655071351849,2.928515625,3.7037109375,5.7708984375,2.8423828125,3.1869140625,4.306640625,5.318701171875,3.73336596736597,3.39230769230769,4.41,8.19937651176661e-07,0.999971837748799,0.168933107413361,0.364516639000868
"29-1","amostraA",1.90820861678005,193.253209389771,0.604541655619656,0.931805580049595,0.594426043040921,0.0663971954758926,4037.00872281857,922.783353354465,3875.9765625,57.6739595846541,3273.046875,3359.1796875,4392.7734375,1033.59375,4037.00872281857,3.09362488312715,11.2613926297997,0.000284268793274933,0.637929258815217,86.1328125,0.140481615959267,1.06531892102444,1.62724538486151,1.48676376890224,2.928515625,3.78984375,5.9431640625,3.0146484375,3.273046875,3.0146484375,5.45949519230769,3.57408210072224,0.370588235294118,5.5125,1.23621213658509e-06,0.999979564849681,0.177464587888583,3.06723054615752
"29-2","amostraA",1.90820861678005,203.610063950649,0.609203351442575,0.917939817663554,0.579883843500474,0.0652287567428812,4029.12499302112,887.507544218974,3875.9765625,55.4692215136859,3531.4453125,3445.3125,4392.7734375,947.4609375,4029.12499302112,3.19182347635294,12.0001329886462,0.000282424724265487,0.631723161303168,86.1328125,0.163895218619145,1.08873252368432,1.54529777555194,1.38140255693279,2.928515625,3.78984375,5.85703125,2.928515625,3.0146484375,5.684765625,5.15361328125,3.74649569574951,1.52068965517241,5.5125,9.10064139437865e-07,0.999981380060336,0.181005799030326,0.209170330775641
"29-3","amostraA",1.90820861678005,177.542246101456,0.566456745331826,0.95660339395939,0.613434759520257,0.0556552988140827,4080.60387792168,1075.78977611688,3789.84375,67.236861007305,3359.1796875,3359.1796875,4392.7734375,1033.59375,4080.60387792168,3.54068382730969,15.3017516324372,0.000346688835719985,0.641263415323298,86.1328125,0.0468272053197557,0.608753669156824,1.76772700082078,1.72089979550102,2.928515625,3.7037109375,6.718359375,3.78984375,3.273046875,4.0482421875,5.534033203125,3.72463727450304,0.558227848101266,6.3,1.79203324253184e-06,0.999979257128768,0.182301074246601,0.774701056583076
"29-4","amostraA",1.90820861678005,201.017007265074,0.629754116737405,0.897765745922521,0.572048325496387,0.061500401426278,4033.97796222213,945.704499939208,3875.9765625,59.1065312462005,3186.9140625,3359.1796875,4392.7734375,1033.59375,4033.97796222213,3.18260609983162,11.9736678799327,0.000278949860320627,0.637191080295188,86.1328125,0.643874073146641,1.33457535161304,1.72089979550102,1.07702572235438,2.928515625,3.78984375,6.029296875,3.10078125,3.7037109375,3.0146484375,5.3746875,3.54908778467095,0.639130434782609,5.5125,6.25884795920478e-07,0.999977492422573,0.200945907405647,0.214107428835255
"29-5","amostraA",1.90820861678005,213.301622450159,0.605919034846822,0.940135332518993,0.629156596782024,0.0598822475418452,4242.73239026251,1043.65102211403,4048.2421875,65.2281888821269,3531.4453125,3445.3125,4737.3046875,1291.9921875,4242.73239026251,2.76765088623151,9.36384684177097,0.000281072228064062,0.669219180494222,86.1328125,0.0351204039898168,1.08873252368432,1.75602019949084,1.72089979550102,2.928515625,3.962109375,6.373828125,3.4453125,4.0482421875,3.0146484375,5.094140625,3.72514155525847,0.6890625,6.3,1.19122691258395e-06,0.99998324838107,0.185034223785531,0.0680009645526881
"29-6","amostraA",1.90820861678005,198.262970452583,0.619097137755529,0.944858390640103,0.620432724164527,0.0649388500452201,4145.59409096557,1048.16124373016,3875.9765625,65.5100777331351,3531.4453125,3359.1796875,4565.0390625,1205.859375,4145.59409096557,3.07877010041693,11.4485621962265,0.000305627093328757,0.656640963673095,86.1328125,0.175602019949084,0.784355689105908,1.72089979550102,1.54529777555194,2.928515625,3.78984375,6.4599609375,3.5314453125,4.306640625,4.306640625,5.64169921875,3.57079893572764,0.722950819672131,5.5125,1.56798828035495e-06,0.999984562660199,0.18377459834585,0.487423773751647
"29-7","amostraA",1.90818594104308,191.577356008227,0.611569554715592,0.930000058775256,0.596489551593755,0.0491079505645322,4041.72318231721,944.539030076001,3875.9765625,59.0336893797501,3186.9140625,3359.1796875,4392.7734375,1033.59375,4041.72318231721,3.13332405133228,11.5444969851979,0.000276741442250031,0.641386574081822,86.1328125,0.234133244299765,1.24090619478875,1.6974660211733,1.46333277687353,2.928515625,3.78984375,6.029296875,3.10078125,4.306640625,4.306640625,5.304345703125,3.76207863704923,1.13076923076923,6.3,8.71228149095007e-07,0.999984453733036,0.179855260187045,0.206988052037465
"29-8","amostraA",1.90820861678005,181.57200816115,0.554916156562301,0.95194539236711,0.595821019501606,0.0520296413220689,3968.33528231514,1015.73661979427,3703.7109375,63.4835387371421,3186.9140625,3273.046875,4306.640625,1033.59375,3968.33528231514,3.95450589212175,19.5882594624317,0.000307982095898474,0.625898317570545,86.1328125,0.0468272053197557,0.538512861177191,1.52188417289206,1.4750569675723,2.928515625,3.617578125,6.2876953125,3.3591796875,5.340234375,4.306640625,5.3725341796875,3.5752652854808,0.544444444444445,4.41,1.63681903055808e-06,0.999977368272515,0.16644880692081,0.640050672383545
"29-9","amostraA",1.90820861678005,200.989459541323,0.598441957676265,0.923346182336559,0.585377110348298,0.0490043488122007,4001.78909087551,945.31392711782,3703.7109375,59.0821204448638,3359.1796875,3359.1796875,4392.7734375,1033.59375,4001.78909087551,3.41427067494861,13.8915235088938,0.000315236079730881,0.633973607674406,86.1328125,0.316083635908351,1.07702572235438,1.59212498087169,1.27604134496334,2.928515625,3.617578125,5.9431640625,3.0146484375,3.10078125,4.306640625,5.8742578125,4.35806273310023,0.1764,14.7,7.84950651814133e-07,0.999975722266684,0.178189466679342,0.234790902421129
"29-10","amostraA",1.90820861678005,202.897873599063,0.600924781103179,0.947615335879305,0.628661531114615,0.0519007779236172,4213.79729727959,1078.69550102956,4048.2421875,67.4184688143477,3100.78125,3445.3125,4565.0390625,1119.7265625,4213.79729727959,2.89148739267597,10.120588556424,0.000315161060929105,0.663414264535168,86.1328125,0.152188417289206,1.04190531836456,1.69748619284114,1.54529777555194,2.928515625,3.962109375,6.718359375,3.78984375,4.5650390625,3.0146484375,5.569921875,3.52150174104567,0.228497409326425,6.3,1.29496524354347e-06,0.999985770200716,0.186210666413157,0.456378394281858
"29-11","amostraA",1.90818594104308,190.56277615869,0.559440169570124,0.954592085570831,0.619813670425976,0.0439313788559417,4134.39779215366,1210.36884791957,3789.84375,75.648052994973,3100.78125,3273.046875,4392.7734375,1119.7265625,4134.39779215366,3.78528412441865,18.1686921827505,0.000390947939163368,0.649296887953285,86.1328125,0.046826648859953,0.573626448534424,1.82623930553817,1.77941265667821,2.928515625,3.7037109375,6.9767578125,4.0482421875,3.0146484375,3.617578125,5.77752403846154,4.39581585081585,1.575,7.35,1.34937675863957e-06,0.999979943496436,0.180520730591437,0.612470538639883
"3-1","amostraA",1.17689342403628,188.106013162039,0.607873909662694,0.92612413698187,0.562349078388619,0.0580884055592909,3872.43503894481,921.122563244996,3617.578125,57.5701602028122,3445.3125,3273.046875,4048.2421875,775.1953125,3872.43503894481,3.81254080286249,16.6223654599155,0.000320632400871675,0.607207021103293,86.1328125,0.0235378684807256,0.305992290249433,0.847363265306122,0.823825396825397,2.928515625,3.5314453125,5.9431640625,3.0146484375,3.273046875,3.273046875,5.4586669921875,4.28128450496872,2.45,14.7,8.57711373665413e-07,0.999968683910821,0.177838577291382,2.12782498644005
"3-2","amostraA",1.17687074829932,193.657376091484,0.598247709713865,0.917593467834044,0.536710691258965,0.0543149148786481,3750.11210141151,797.501182650262,3617.578125,49.8438239156414,3445.3125,3273.046875,3962.109375,689.0625,3750.11210141151,3.77025767640505,16.1247170431468,0.000272328438340747,0.58491119441582,86.1328125,0.0353061224489796,0.282448979591837,0.741428571428571,0.706122448979592,2.8423828125,3.5314453125,5.2541015625,2.41171875,3.0146484375,5.340234375,5.684765625,3.76622695486332,3.39230769230769,6.3,6.0295418979816e-07,0.999982845983148,0.17504816955684,2.43519989409583
"3-3","amostraA",1.17689342403628,189.141726503516,0.589918719600672,0.923810243202514,0.546506254006364,0.0516575810910255,3773.82151703832,806.963012725668,3617.578125,50.4351882953543,3445.3125,3273.046875,4048.2421875,775.1953125,3773.82151703832,3.74314026752921,16.1360550340094,0.000276998026869967,0.591578474072582,86.1328125,0.0235378684807256,0.29422335600907,0.823825396825397,0.800287528344671,2.8423828125,3.5314453125,5.340234375,2.4978515625,3.273046875,5.0818359375,5.73957741477273,3.44542352808482,1.05,4.00909090909091,6.58086748522948e-07,0.999976516796165,0.173445598350706,0.434771791114921
"3-4","amostraA",1.17689342403628,173.784685546735,0.593885218522584,0.925606174503113,0.541913432580386,0.0510678494907964,3766.25951575772,775.029977574164,3617.578125,48.4393735983852,3531.4453125,3273.046875,3962.109375,689.0625,3766.25951575772,3.7806677240897,16.3626536209443,0.000245949190632119,0.585468687988493,86.1328125,0.0235378684807256,0.29422335600907,0.776749659863946,0.75321179138322,2.928515625,3.5314453125,4.995703125,2.0671875,3.273046875,3.10078125,5.7364453125,4.05245847902098,3.39230769230769,14.7,7.23817847001449e-07,0.999984783233895,0.172424423421514,0.538780834914609
"3-5","amostraA",1.17689342403628,160.432746793157,0.642736585265351,0.9508128686415,0.637448230401314,0.0563786041483486,4220.53585610956,1207.00699593635,3789.84375,75.4379372460219,3014.6484375,3359.1796875,4737.3046875,1378.125,4220.53585610956,3.34845554676051,13.7484643920574,0.000303337350578459,0.670424487746033,86.1328125,0.0353068027210884,0.353068027210884,1.05920408163265,1.02389727891156,2.8423828125,3.7037109375,6.8044921875,3.962109375,3.0146484375,3.10078125,5.20712002840909,3.48046227028785,0.242307692307692,5.5125,1.48743710512365e-06,0.999983566641995,0.189630257605826,0.718941476501171
"3-6","amostraA",1.17689342403628,199.852042847592,0.594954982872565,0.927902682427818,0.550592164014204,0.0479036133348539,3755.2293209545,825.444527699143,3617.578125,51.5902829811964,3014.6484375,3186.9140625,3962.109375,775.1953125,3755.2293209545,3.82010576448088,16.8343952231927,0.000253035963959465,0.593372747423904,86.1328125,0.0117689342403628,0.29422335600907,0.764980725623583,0.75321179138322,2.8423828125,3.5314453125,5.2541015625,2.41171875,3.273046875,3.962109375,5.70042613636364,3.66398601398601,3.39230769230769,4.00909090909091,7.28977158544368e-07,0.999983399500676,0.170651817884048,0.533914585488402
"3-7","amostraA",1.17689342403628,189.193296149937,0.595140461634542,0.947490712958095,0.608124491084016,0.0546644085361348,4086.30347184488,1118.04493541838,3703.7109375,69.8778084636485,3531.4453125,3359.1796875,4306.640625,947.4609375,4086.30347184488,3.58447227417568,15.1301869879174,0.000319854228126472,0.641826334302985,86.1328125,0.0353068027210884,0.329530158730159,1.05920408163265,1.02389727891156,2.928515625,3.617578125,6.54609375,3.617578125,3.1869140625,3.3591796875,5.55948153409091,3.50107827975192,0.172941176470588,6.3,1.30670318476126e-06,0.999977994269064,0.200747577117975,0.489154137495697
"3-8","amostraA",1.17689342403628,172.49984830892,0.612827690292741,0.923902250802164,0.556516863670395,0.0465245687628499,3822.46088144719,888.549255273271,3617.578125,55.5343284545794,3014.6484375,3273.046875,4048.2421875,775.1953125,3822.46088144719,3.67412554959775,15.3030509870035,0.000298662534678919,0.602354700605187,86.1328125,0.0353068027210884,0.29422335600907,0.859132199546485,0.823825396825397,2.8423828125,3.5314453125,5.7708984375,2.928515625,3.1869140625,4.7373046875,5.4755859375,3.64538993615081,3.39230769230769,4.00909090909091,5.85178104406923e-07,0.999974802013071,0.177010076877131,0.48459624131125
"3-9","amostraA",1.17689342403628,169.422243621163,0.603852023555404,0.928234771498195,0.555668973618479,0.0445603393831872,3823.78591981634,837.652703387294,3617.578125,52.3532939617059,3531.4453125,3273.046875,4048.2421875,775.1953125,3823.78591981634,3.73705154971773,16.0726525903525,0.000280965443437645,0.598629776302836,86.1328125,0.0235378684807256,0.317761224489796,0.823825396825397,0.800287528344671,2.928515625,3.5314453125,5.5125,2.583984375,3.273046875,3.4453125,5.66910511363636,3.54068733897681,0.18375,4.00909090909091,6.81183652869062e-07,0.999977450812101,0.173985086992544,0.468466174348529
"3-10","amostraA",1.17689342403628,180.09827099223,0.597752949852099,0.958045258841212,0.64827473252294,0.0642271497980516,4382.72350646631,1235.60074032548,4048.2421875,77.2250462703424,3962.109375,3531.4453125,4823.4375,1291.9921875,4382.72350646631,2.96709915296121,11.3679368549351,0.000377695093731727,0.676663995297101,86.1328125,0.0588446712018141,0.411912698412698,0.917976870748299,0.859132199546485,2.928515625,3.962109375,7.3212890625,4.3927734375,7.4935546875,5.4263671875,5.5603515625,3.76345330394243,0.958695652173913,4.9,1.99400754618415e-06,0.999985731986816,0.190940444307431,1.10453752889178
"3-11","amostraA",1.17687074829932,164.925686860119,0.59346057991645,0.958131711339688,0.635520154645632,0.0531970039944465,4195.88765011231,1155.86109230785,3875.9765625,72.2413182692404,3014.6484375,3359.1796875,4565.0390625,1205.859375,4195.88765011231,3.07010847158378,11.3612843356961,0.000315207057563437,0.663291014298054,86.1328125,0.0353061224489796,0.423673469387755,0.976802721088435,0.941496598639456,2.928515625,3.78984375,6.890625,3.962109375,6.6322265625,6.4599609375,5.15361328125,3.73753986013986,3.39230769230769,6.3,1.80772705643708e-06,0.99998506870813,0.182447013487476,1.0745493064716
"3-12","amostraA",1.17689342403628,172.266580588188,0.593854941282312,0.929535513790262,0.547309283047159,0.0420580308785186,3773.98058361863,765.311653438273,3617.578125,47.8319783398921,3531.4453125,3273.046875,4048.2421875,775.1953125,3773.98058361863,3.65674851931995,15.2177975027187,0.000275652830933681,0.588798679477514,86.1328125,0.0235378684807256,0.29422335600907,0.83559433106576,0.812056462585034,2.928515625,3.5314453125,4.995703125,2.0671875,3.1869140625,3.962109375,5.66488882211538,3.71430481283422,3.675,4.00909090909091,6.52476684024064e-07,0.999982791410678,0.173079516772317,0.529124068236057
"3-13","amostraA",1.17689342403628,176.653245503156,0.595829567899978,0.929331901647959,0.550359376719993,0.0413377607046624,3779.19348473804,809.639037486522,3617.578125,50.6024398429076,3445.3125,3273.046875,4048.2421875,775.1953125,3779.19348473804,3.75728189557404,16.1729557479572,0.000260137474855788,0.592209710808438,86.1328125,0.0117689342403628,0.29422335600907,0.870901133786848,0.859132199546485,2.928515625,3.5314453125,5.340234375,2.41171875,3.7037109375,3.78984375,5.38330078125,3.66643356643357,3.39230769230769,4.00909090909091,6.42531327834004e-07,0.999977633861194,0.170073794339223,0.500824151990977
"3-14","amostraA",1.17689342403628,173.677757659878,0.616391503309268,0.928270872684575,0.571788498826806,0.0406117110847852,3913.62396838038,928.902548545513,3703.7109375,58.0564092840946,3875.9765625,3273.046875,4134.375,861.328125,3913.62396838038,3.52981614949973,14.259928987047,0.00030634070030421,0.615971604466252,86.1328125,0.0235378684807256,0.29422335600907,0.917976870748299,0.894439002267574,2.928515625,3.617578125,6.029296875,3.10078125,3.3591796875,4.134375,5.49683948863636,3.61763548951049,1.05,4.00909090909091,5.90713653985778e-07,0.999979389504851,0.180112136567696,0.486509709572092
"3-15","amostraA",1.17689342403628,180.205248867487,0.599441735932879,0.935793584229889,0.567750849525107,0.0400648094706341,3864.91244096,953.950653939126,3617.578125,59.6219158711954,3531.4453125,3273.046875,4048.2421875,775.1953125,3864.91244096,3.75320477156429,16.1521108387664,0.000278444813103467,0.60670521693343,86.1328125,0.0235378684807256,0.305992290249433,1.07097301587302,1.04743514739229,2.8423828125,3.5314453125,6.1154296875,3.273046875,3.3591796875,7.6658203125,5.7364453125,3.76207638515331,3.39230769230769,6.3,7.28978694850055e-07,0.999980031576213,0.176605460395753,0.619799631721859
"3-16","amostraA",1.17687074829932,181.682068882082,0.619390897666268,0.958032357008673,0.650377916593709,0.0496456934207503,4349.42846524102,1161.49494096631,4048.2421875,72.5934338103942,3875.9765625,3445.3125,4823.4375,1378.125,4349.42846524102,3.0065246962254,11.7822893698398,0.000326097107425868,0.678868424261187,86.1328125,0.0353061224489796,0.364829931972789,0.976802721088435,0.941496598639456,2.928515625,3.962109375,6.890625,3.962109375,4.0482421875,6.54609375,5.620166015625,3.68294094794095,2.205,4.9,1.55590953117932e-06,0.999980739166482,0.199267822736031,0.875370383753709
"3-17","amostraA",1.17689342403628,178.749303800837,0.605683455265922,0.93288386812884,0.561213271196546,0.0363706084697119,3839.38915445141,848.757687791202,3703.7109375,53.0473554869501,3445.3125,3273.046875,4048.2421875,775.1953125,3839.38915445141,3.60058266682999,14.7967183731652,0.000283383037316099,0.601589640865177,86.1328125,0.0353068027210884,0.29422335600907,0.847363265306122,0.812056462585034,2.928515625,3.617578125,5.5986328125,2.6701171875,3.10078125,3.617578125,5.4263671875,3.54161402464049,0.334090909090909,4.00909090909091,5.83745324261961e-07,0.999975036272544,0.173329993641741,0.514974604471951
"3-18","amostraA",1.17689342403628,193.529378595022,0.638272048527478,0.924454354854337,0.585295441088465,0.0322792278935423,3984.99238145238,1042.13487039052,3703.7109375,65.1334293994073,3014.6484375,3273.046875,4220.5078125,947.4609375,3984.99238145238,3.66759877797205,15.6498688429389,0.000302976584461687,0.633125300362383,86.1328125,0.0235378684807256,0.270685487528345,0.965052607709751,0.941514739229025,2.8423828125,3.617578125,6.373828125,3.5314453125,3.10078125,3.78984375,5.225390625,3.64428620160327,3.39230769230769,4.00909090909091,4.0913791460792e-07,0.999978048034608,0.175064064276218,2.6725162751203
"30-1","amostraA",1.13040816326531,171.18435412141,0.595953869033267,0.939054070741597,0.59614184847258,0.0731396870442604,4080.45427775612,936.472946885323,3789.84375,58.5295591803327,3445.3125,3445.3125,4478.90625,1033.59375,4080.45427775612,3.91318067039396,18.678275814413,0.00031993897746532,0.634832292459783,86.1328125,0.141301020408163,0.753605442176871,1.07153273809524,0.930231717687075,3.0146484375,3.7037109375,5.9431640625,2.928515625,6.1154296875,3.78984375,5.7708984375,3.82274605024605,0.572727272727273,5.5125,1.55352086175765e-06,0.99997145914275,0.177849992979078,1.6444220465758
